id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration,pickup_street,pickup_suburb,distance,distance_miles,pickup_city
id1212085,2,2016-06-24 07:54:44,2016-06-24 08:25:46,6,-73.99440002441406,40.69898223876953,-73.98290252685547,40.74781036376953,N,1862,Hicks Street,Brooklyn,5.5152211622868395,3.4194371206178404,New York
id1908785,1,2016-06-03 12:35:29,2016-06-03 12:46:48,1,-73.97672271728516,40.75167465209961,-73.95999145507811,40.764453887939446,N,679,East 42nd Street,Manhattan,2.001282320600078,1.2407950387720483,New York
id3651996,2,2016-02-21 16:54:32,2016-02-21 17:22:02,6,-73.86279296875,40.76871109008789,-73.98271179199219,40.76172637939453,N,1650,Terminal D Post-Security,Queens,10.129165818988614,6.280082807772941,New York
id3442930,1,2016-01-07 20:34:26,2016-01-07 20:39:33,4,-73.98804473876953,40.75969696044922,-73.98097229003906,40.77125930786133,N,307,8th Avenue,Manhattan,1.4169450567877853,0.8785059352084269,New York
id3936185,2,2016-03-15 13:38:56,2016-03-15 13:48:28,2,-73.96185302734375,40.77288818359375,-73.96359252929686,40.79446029663086,N,572,East 75th Street,Manhattan,2.4031791493299597,1.489971072584575,New York
id3124670,1,2016-04-20 09:24:03,2016-04-20 09:31:03,1,-73.98211669921875,40.74618148803711,-73.97589874267578,40.74958419799805,N,420,East 32nd Street,Manhattan,0.6461639686641127,0.4006216605717499,New York
id3958936,2,2016-01-22 17:47:23,2016-01-22 18:03:06,1,-73.9952392578125,40.767772674560554,-73.98284149169923,40.74297332763672,N,943,West 52nd Street,Manhattan,2.948672106100925,1.8281767057825735,New York
id3727527,2,2016-01-18 06:29:19,2016-01-18 06:42:04,3,-73.94850158691406,40.77410125732422,-73.94013214111328,40.8413314819336,N,765,York Avenue,Manhattan,7.508782075886211,4.655444887049451,New York
id1715918,1,2016-03-14 21:15:02,2016-03-14 21:19:56,1,-73.98054504394531,40.688335418701165,-73.96913146972656,40.69307708740234,N,294,Flatbush Avenue,Brooklyn,1.0972822885752371,0.680315018916647,New York
id3964137,1,2016-02-02 12:56:15,2016-02-02 13:10:02,1,-73.98825073242188,40.75423431396485,-73.9896011352539,40.737110137939446,N,827,7th Avenue,Midtown West,1.9075189711626508,1.1826617621208435,New York
id0492207,2,2016-04-03 14:10:02,2016-04-03 14:19:47,2,-73.95342254638672,40.779518127441406,-73.96292877197266,40.77207946777344,N,585,3rd Avenue,Upper East Side,1.15104989809108,0.7136509368164695,New York
id3135189,2,2016-04-15 21:25:20,2016-04-15 21:37:17,1,-73.95893859863281,40.759803771972656,-73.98171997070312,40.73686981201172,N,717,York Avenue,Manhattan,3.1915744801403867,1.9787761776870398,New York
id2398246,2,2016-06-04 22:43:48,2016-06-04 22:50:01,1,-73.98058319091797,40.783302307128906,-73.9876251220703,40.76529312133789,N,373,Broadway,Manhattan,2.088482311769424,1.2948590332970429,New York
id2945369,1,2016-04-15 23:56:46,2016-04-16 00:05:51,1,-73.95592498779298,40.71399688720703,-73.92379760742188,40.70718765258789,N,545,Metropolitan Avenue,Brooklyn,2.811793120301719,1.7433117345870657,New York
id3975676,1,2016-03-16 14:40:12,2016-03-16 15:01:02,1,-73.9942855834961,40.734760284423835,-74.00994873046875,40.7033805847168,N,1250,5th Avenue,Manhattan,3.7306146253144443,2.3129810676949556,New York
id1396738,2,2016-01-16 22:50:37,2016-01-16 22:56:29,1,-73.99382019042967,40.73589324951172,-74.00020599365233,40.73034286499024,N,352,5th Avenue,Manhattan,0.8187884035785535,0.5076488102187032,New York
id2118404,2,2016-04-23 21:22:48,2016-04-23 21:29:32,3,-74.01604461669923,40.715110778808594,-74.00917053222656,40.73757553100586,N,404,North End Avenue,Battery Park City,2.564253192365698,1.5898369792667326,New York
id1988728,1,2016-01-11 12:50:24,2016-01-11 13:11:25,1,-73.95899200439453,40.771854400634766,-73.96155548095702,40.75783157348633,N,1261,3rd Avenue,Manhattan,1.5741440227498917,0.9759692941049328,New York
id1018341,2,2016-05-22 14:03:03,2016-05-22 14:09:27,2,-73.97029113769531,40.76501083374024,-73.95223236083984,40.781211853027344,N,384,Madison Avenue,Manhattan,2.3575039404194804,1.461652443060078,New York
id2817862,2,2016-06-30 11:33:01,2016-06-30 12:01:24,5,-73.98435974121092,40.74275970458984,-73.95330047607422,40.76726913452149,N,1703,East 27th Street,Manhattan,3.7777884172415046,2.342228818689733,New York
id3790698,2,2016-06-23 06:37:10,2016-06-23 06:49:53,1,-73.96936798095702,40.80051040649414,-73.9693603515625,40.76084899902344,N,763,West End Avenue,Manhattan,4.410152311900925,2.7342944333785733,New York
id0003996,1,2016-01-28 23:06:58,2016-01-28 23:13:57,2,-73.99778747558594,40.73591995239258,-74.0021743774414,40.7507209777832,N,419,Ave Of The Americas,Greenwich Village,1.6867864774584216,1.0458076160242213,New York
id1864596,2,2016-01-24 15:02:49,2016-01-24 15:10:29,1,-73.9611587524414,40.77499771118164,-73.9522705078125,40.781494140625,N,460,East 78th Street,Manhattan,1.0401585883280804,0.6448983247634098,New York
id1144014,2,2016-03-24 10:24:49,2016-03-24 10:41:34,1,-74.00141906738281,40.72527694702149,-74.00819396972656,40.71205520629882,N,1005,West Broadway,Manhattan,1.5771718818621123,0.9778465667545096,New York
id3194522,2,2016-04-29 14:30:42,2016-04-29 14:35:05,1,-73.95494079589844,40.76570892333984,-73.95722198486328,40.767459869384766,N,263,East 70th Street,Manhattan,0.27352221764490986,0.1695837749398441,New York
id2990665,2,2016-05-22 00:01:23,2016-05-22 00:14:42,5,-73.98167419433594,40.74089813232422,-73.95176696777344,40.781864166259766,N,799,3rd Avenue,Manhattan,5.205264412450365,3.2272639357192263,New York
id3617562,1,2016-03-30 19:06:27,2016-03-30 19:14:26,1,-73.98696899414062,40.739776611328125,-74.00110626220702,40.7338752746582,N,479,Park Avenue South,Manhattan,1.3599166870162607,0.8431483459500816,New York
id0446313,1,2016-03-10 15:00:35,2016-03-10 15:07:36,1,-73.9768829345703,40.75845336914063,-73.96852111816406,40.754913330078125,N,421,,,0.8068441381675485,0.5002433656638801,
id0410627,2,2016-06-04 21:08:58,2016-06-04 21:52:40,1,-73.7767333984375,40.645206451416016,-73.97226715087889,40.795948028564446,N,2622,JFK Access Road,Queens,23.505262613713388,14.5732628205023,New York
id0053191,1,2016-01-09 00:18:11,2016-01-09 00:30:20,1,-73.9994888305664,40.73871612548828,-73.989990234375,40.756492614746094,N,729,7th Avenue,Manhattan,2.132473222100824,1.322133397702511,New York
id1879474,2,2016-05-21 13:56:07,2016-05-21 14:21:07,5,-73.98065185546875,40.782840728759766,-73.97782897949219,40.71331024169922,N,1500,Broadway,Upper West Side,7.735102288228947,4.795763418701947,New York
id3736718,2,2016-02-13 17:37:13,2016-02-13 17:44:08,5,-73.96739196777344,40.75238800048828,-73.9686279296875,40.764026641845696,N,415,1st Avenue,Manhattan,1.2983395116609173,0.8049704972297688,New York
id0996915,2,2016-05-25 23:05:56,2016-05-25 23:11:29,1,-74.00057220458984,40.73564147949219,-73.98342895507811,40.72623062133789,N,333,Greenwich Avenue,Manhattan,1.7837238650456104,1.1059087963282785,New York
id2714872,2,2016-06-03 18:21:29,2016-06-03 18:27:47,1,-73.98133087158203,40.77106094360352,-73.9792709350586,40.77751159667969,N,378,West 63rd Street,Manhattan,0.7379567339355114,0.45753317504001706,New York
id0058076,2,2016-06-29 17:10:57,2016-06-29 17:31:12,1,-73.975830078125,40.76054000854492,-73.98651123046875,40.74510955810546,N,1215,5th Avenue,Manhattan,1.9373749480745959,1.2011724678062494,New York
id2493035,2,2016-05-20 00:16:51,2016-05-20 00:33:10,2,-73.99079132080078,40.73474884033203,-73.98665618896483,40.77672958374024,N,979,Union Square East,Manhattan,4.681027087763932,2.9022367944136382,New York
id1868658,1,2016-06-06 07:08:37,2016-06-06 07:26:17,1,-73.9914321899414,40.75023651123047,-73.95272827148438,40.79084396362305,N,1060,Penn Plaza,Manhattan,5.568795757864233,3.452653369875825,New York
id0866387,1,2016-06-08 16:22:27,2016-06-08 16:46:07,1,-74.01217651367188,40.70734786987305,-73.9855728149414,40.75551223754882,N,1420,Rector Street,Manhattan,5.8058492611236865,3.5996265418966855,New York
id2012220,1,2016-06-20 07:21:52,2016-06-20 07:28:58,1,-74.00408172607422,40.73819732666016,-73.98440551757811,40.754592895507805,N,426,8th Avenue,West Village,2.4639875005704304,1.5276722503536668,New York
id2203758,1,2016-04-12 05:39:28,2016-04-12 05:43:55,1,-73.99002838134764,40.7559814453125,-73.98014068603516,40.75404739379882,N,267,8th Avenue,Manhattan,0.8601694310551482,0.5333050472541919,New York
id0184500,2,2016-05-14 13:13:15,2016-05-14 13:48:50,1,-73.96319580078125,40.77083587646485,-73.98990631103516,40.758975982666016,N,2135,East 72nd Street,Manhattan,2.6075810747452555,1.6167002663420584,New York
id1370946,1,2016-05-11 11:32:49,2016-05-11 11:52:57,1,-73.96584320068358,40.79021453857422,-73.9852066040039,40.7599983215332,N,1208,Central Park West,Upper West Side,3.7346276147946385,2.3154691211726757,New York
id1721643,2,2016-05-28 21:43:50,2016-05-28 22:15:25,5,-73.9895782470703,40.75192260742188,-73.97447204589844,40.671417236328125,N,1895,7th Avenue,Midtown West,9.041893997591306,5.60597427850661,New York
id2242092,2,2016-05-07 12:01:58,2016-05-07 12:20:46,1,-73.99124908447266,40.749549865722656,-73.98271179199219,40.771759033203125,N,1128,West 32nd Street,Manhattan,2.572100350624758,1.59470221738735,New York
id0573448,1,2016-04-19 14:01:25,2016-04-19 14:07:42,1,-73.9703598022461,40.758892059326165,-73.95838928222656,40.7644157409668,N,377,Lexington Avenue,Midtown East,1.180548810843108,0.7319402627227269,New York
id1146518,1,2016-01-16 08:32:01,2016-01-16 08:46:50,1,-73.97333526611328,40.744102478027344,-73.87321472167967,40.77434921264648,Y,889,1st Avenue,Manhattan,9.07869234677122,5.628789254998156,New York
id3390739,1,2016-03-10 07:47:40,2016-03-10 07:58:50,1,-73.94998168945312,40.78082275390625,-73.97460174560547,40.765090942382805,N,670,East 90th Street,Upper East Side,2.712613221542742,1.6818201973565001,New York
id3029089,1,2016-01-29 19:52:31,2016-01-29 20:05:24,1,-74.0163803100586,40.63561248779297,-73.99043273925781,40.724159240722656,N,773,6th Avenue,Brooklyn,10.086156444375709,6.253416995512939,New York
id0079541,1,2016-02-07 16:31:09,2016-02-07 16:56:08,1,-73.86274719238281,40.76897048950195,-73.98494720458984,40.7478141784668,N,1499,Terminal D Post-Security,Queens,10.557941411555392,6.545923675164343,New York
id2874887,1,2016-05-03 12:19:12,2016-05-03 12:33:29,1,-73.98186492919923,40.76557159423828,-74.00533294677734,40.751663208007805,N,857,West 56th Street,Manhattan,2.509753999161564,1.5560474794801697,New York
id2981609,2,2016-04-09 16:14:28,2016-04-09 16:23:23,1,-73.96161651611328,40.795944213867195,-73.95265197753906,40.81061172485352,N,535,Central Park West,Manhattan,1.7970394587044858,1.1141644643967812,New York
id1400582,1,2016-01-20 21:44:16,2016-01-20 21:48:26,1,-73.96607971191406,40.76218795776367,-73.9548568725586,40.770694732666016,N,250,3rd Avenue,Manhattan,1.3371822808964484,0.829053014155798,New York
id0453507,1,2016-04-05 18:26:25,2016-04-05 18:35:32,1,-73.99862670898438,40.740188598632805,-73.99371337890625,40.72810363769531,N,547,7th Avenue,Manhattan,1.4061115009086524,0.8717891305633645,New York
id2214074,2,2016-04-06 10:36:13,2016-04-06 10:43:40,2,-73.98492431640625,40.747955322265625,-73.97801971435547,40.751590728759766,N,447,5th Avenue,Manhattan,0.7083083790291578,0.4391511949980778,New York
id0485072,2,2016-04-18 14:52:49,2016-04-18 15:12:44,1,-73.98483276367188,40.769058227539055,-73.95950317382812,40.78116989135742,N,1195,9th Avenue,Upper West Side,2.522497640175115,1.5639485369085713,New York
id1451821,2,2016-04-02 19:40:30,2016-04-02 19:47:31,1,-73.97557830810547,40.76107025146485,-73.98748016357422,40.74974060058594,N,421,West 54th Street,Manhattan,1.6100020687621017,0.9982012826325031,New York
id2865974,2,2016-01-09 21:15:10,2016-01-09 21:25:05,1,-73.99414825439453,40.732078552246094,-74.00692749023438,40.740768432617195,N,595,East 9th Street,Manhattan,1.4467156523097515,0.896963704432046,New York
id2328340,2,2016-03-12 22:39:17,2016-03-12 22:47:09,5,-73.95977020263672,40.779571533203125,-73.9687271118164,40.76456069946289,N,472,Madison Avenue,Upper East Side,1.8316386196186545,1.1356159441635658,New York
id1627048,1,2016-02-09 14:19:06,2016-02-09 14:27:08,1,-73.95293426513672,40.786277770996094,-73.95433044433594,40.78913497924805,Y,482,Park Avenue,Manhattan,0.3387544427894052,0.21002775452943123,New York
id3606406,1,2016-02-23 23:32:12,2016-02-23 23:42:31,2,-73.97415161132812,40.75668716430664,-73.98241424560547,40.767822265625,N,619,Park Avenue,Manhattan,1.4203276085925398,0.8806031173273747,New York
id3037723,1,2016-01-02 22:47:15,2016-01-02 22:57:23,1,-73.98019409179686,40.78374481201172,-73.99825286865233,40.76163482666016,N,608,Broadway,Manhattan,2.8908258104361857,1.792312002470435,New York
id3900486,2,2016-02-27 01:05:00,2016-02-27 01:17:10,2,-73.98252868652342,40.72743225097656,-73.983642578125,40.75983047485352,N,730,Avenue A,Manhattan,3.603744182825811,2.234321393352003,New York
id1535739,1,2016-04-05 14:56:51,2016-04-05 15:32:23,1,-73.9339370727539,40.79810333251953,-73.97927856445312,40.76636505126953,N,2132,1st Avenue,Manhattan,5.198932785755532,3.2233383271684297,New York
id1641505,2,2016-02-16 09:53:50,2016-02-16 10:09:16,1,-73.9705810546875,40.7606315612793,-73.99092864990233,40.73403549194336,N,926,East 56th Street,Manhattan,3.418195635892317,2.1192812942532364,New York
id0399965,1,2016-02-05 13:37:29,2016-02-05 13:45:39,1,-74.01602172851561,40.717533111572266,-74.01400756835938,40.702346801757805,N,490,River Terrace,Battery Park City,1.697155077734077,1.0522361481951277,New York
id3270618,1,2016-01-07 22:23:56,2016-01-07 22:37:56,1,-73.97747802734375,40.759323120117195,-73.95044708251953,40.7732048034668,N,840,Rockefeller Plaza,Manhattan,2.7504362355377197,1.7052704660333862,New York
id1097377,2,2016-02-09 02:16:03,2016-02-09 02:21:18,1,-73.98489379882812,40.76009368896485,-73.9740982055664,40.75425720214844,N,315,Broadway,Midtown West,1.1171410614627753,0.6926274581069206,New York
id3243953,1,2016-03-06 18:47:51,2016-03-06 19:09:29,1,-73.99346160888672,40.74077987670898,-73.96719360351561,40.760990142822266,N,1298,West 20th Street,Manhattan,3.1537927765588587,1.9553515214664923,New York
id3800947,1,2016-02-06 20:23:41,2016-02-06 20:58:10,2,-73.95679473876953,40.7706184387207,-73.99458312988281,40.71961212158203,N,2069,East 75th Street,Manhattan,6.503987653038055,4.032472344883594,New York
id0689193,2,2016-05-10 18:18:26,2016-05-10 18:29:31,1,-73.9454574584961,40.77394485473633,-73.95356750488281,40.788047790527344,N,665,East End Avenue,Upper East Side,1.7103987778829313,1.0604472422874174,New York
id3024065,1,2016-01-03 12:05:55,2016-01-03 12:12:55,1,-73.96415710449219,40.79257583618164,-73.9513931274414,40.78273391723633,N,420,Central Park Outer Loop,Manhattan,1.533756310385766,0.950928912439175,New York
id0196418,2,2016-04-24 20:48:02,2016-04-24 20:55:05,6,-74.00078582763672,40.74208831787109,-74.00365447998048,40.722537994384766,N,423,8th Avenue,Manhattan,2.1872957560033637,1.3561233687220855,New York
id0095487,1,2016-06-29 18:00:53,2016-06-29 18:08:39,1,-73.9957504272461,40.73894119262695,-73.99930572509764,40.72645568847656,Y,466,West 16th Street,Manhattan,1.4202782809143615,0.8805725341669041,New York
id1211311,1,2016-01-30 01:37:34,2016-01-30 01:51:19,1,-73.97715759277344,40.74300003051758,-73.98746490478516,40.722522735595696,N,825,2nd Avenue,Manhattan,2.436981678028833,1.5109286403778763,New York
id1757012,1,2016-01-22 12:08:25,2016-01-22 12:19:55,1,-73.95292663574217,40.78598403930664,-73.9699935913086,40.76232147216797,N,690,Park Avenue,Manhattan,2.998069252006292,1.858802936243901,New York
id2382658,2,2016-03-15 00:34:23,2016-03-15 00:50:01,1,-73.98722076416014,40.748661041259766,-74.00554656982422,40.70635986328125,N,938,West 33rd Street,Manhattan,4.950687150121971,3.0694260330756222,New York
id0696332,2,2016-04-17 01:09:08,2016-04-17 01:15:52,1,-73.9672622680664,40.67330551147461,-73.97843170166014,40.662841796875,N,404,Eastern Parkway,Brooklyn,1.4970666411157385,0.9281813174917579,New York
id0630392,2,2016-05-22 13:39:55,2016-05-22 13:50:05,1,-74.00523376464844,40.72116088867188,-74.00192260742188,40.750709533691406,N,610,West Broadway,Manhattan,3.297485916851215,2.0444412684477533,New York
id2714371,2,2016-04-08 17:14:41,2016-04-08 17:18:36,5,-73.95610809326173,40.77887344360352,-73.96319580078125,40.77777862548828,N,235,Lexington Avenue,Manhattan,0.6090861408389316,0.3776334073201376,New York
id0479713,1,2016-06-28 10:09:06,2016-06-28 10:12:05,1,-73.95217132568358,40.7730598449707,-73.95317840576173,40.77935028076172,N,179,1st Avenue,Upper East Side,0.7045870207961857,0.43684395289363515,New York
id1425332,2,2016-05-31 12:56:50,2016-05-31 13:04:06,1,-73.94554901123048,40.77814102172852,-73.9519271850586,40.79045867919922,N,436,York Avenue,Manhattan,1.4711726163502181,0.9121270221371353,New York
id3533152,1,2016-06-28 13:20:28,2016-06-28 13:38:27,2,-73.99458312988281,40.74541473388672,-73.979736328125,40.73274612426758,N,1079,7th Avenue,Chelsea,1.8838936211702977,1.1680140451255845,New York
id0835640,2,2016-01-14 19:31:18,2016-01-14 19:42:20,4,-73.98114013671875,40.73751831054688,-73.98980712890625,40.720645904541016,N,662,2nd Avenue,Gramercy,2.013260231781153,1.248221343704315,New York
id0818511,2,2016-01-14 15:38:49,2016-01-14 16:00:41,5,-73.86344909667967,40.76974868774414,-73.79438018798828,40.761749267578125,N,1312,Terminal D Post-Security,Queens,5.884429287382843,3.6483461581773624,New York
id3625934,1,2016-02-03 06:56:11,2016-02-03 06:59:10,1,-73.9718017578125,40.79443359375,-73.9627685546875,40.804344177246094,N,179,Broadway,Manhattan,1.3388733988848944,0.8301015073086345,New York
id3816396,2,2016-04-17 02:29:50,2016-04-17 02:31:15,1,-73.98690795898438,40.75085067749024,-73.99122619628906,40.75077819824219,N,85,Ave Of The Americas,Midtown West,0.3638422343358638,0.22558218528823556,New York
id0807188,1,2016-05-16 08:05:56,2016-05-16 08:15:57,1,-73.9388198852539,40.80223083496094,-73.95613861083984,40.78751373291016,N,601,East 122nd Street,Manhattan,2.1916900620273494,1.3588478384569567,New York
id1110755,2,2016-05-21 00:11:58,2016-05-21 00:16:51,1,-73.96595001220702,40.768836975097656,-73.95671081542967,40.77168655395508,N,293,Park Avenue,Manhattan,0.8400955826567803,0.5208592612472038,New York
id2537630,2,2016-05-06 10:06:23,2016-05-06 10:11:45,1,-73.98265075683594,40.7564697265625,-73.97543334960938,40.76361083984375,N,322,Ave Of The Americas,Midtown West,1.0000245362571805,0.6200152124794519,New York
id1606522,2,2016-02-11 02:46:01,2016-02-11 02:50:16,1,-73.99169921875,40.7497444152832,-73.98101043701173,40.75954818725586,N,255,Penn Plaza,Manhattan,1.4138547066087275,0.876589918097411,New York
id3290831,2,2016-05-06 19:03:01,2016-05-06 19:33:28,5,-73.8627700805664,40.76897811889648,-73.97103881835938,40.78350067138672,N,1827,Terminal D Post-Security,Queens,9.258598058690145,5.74033079638789,New York
id1343671,1,2016-03-15 07:17:43,2016-03-15 07:30:01,1,-73.97797393798828,40.752872467041016,-74.01201629638672,40.70343399047852,N,738,East 42nd Street,Manhattan,6.200744742971828,3.8444617406425334,New York
id0380030,2,2016-03-11 18:34:03,2016-03-11 19:05:16,2,-73.97669982910156,40.7518424987793,-73.99725341796875,40.71933364868164,N,1873,Park Avenue,Manhattan,4.008232993240359,2.4851044558090223,New York
id2534741,2,2016-02-06 15:31:55,2016-02-06 15:45:20,5,-73.9758529663086,40.752349853515625,-74.00086975097656,40.747291564941406,N,805,Lexington Avenue,Manhattan,2.1811256225842937,1.352297886002262,New York
id1311796,2,2016-05-18 11:29:22,2016-05-18 11:43:35,2,-73.99356842041014,40.734519958496094,-73.99329376220702,40.74143981933594,N,853,East 12th Street,Manhattan,0.7698021756716249,0.47727734891640744,New York
id0088265,2,2016-06-16 16:11:20,2016-06-16 17:59:25,2,-74.00807189941406,40.72307968139648,-73.78884887695312,40.64152908325195,N,6485,Hudson Street,Manhattan,20.58993476144078,12.765759552093284,New York
id1065002,1,2016-01-25 19:39:04,2016-01-25 19:44:35,1,-73.9727020263672,40.652240753173835,-73.98039245605469,40.66032409667969,N,331,Prospect Park Southwest,Brooklyn,1.1084890413943709,0.6872632056645099,New York
id2725605,2,2016-04-01 17:16:39,2016-04-01 17:31:20,1,-73.98188018798828,40.761661529541016,-73.98695373535155,40.75559997558594,N,881,7th Avenue,Manhattan,0.7980630482403067,0.4947990899089902,New York
id0095506,2,2016-02-12 07:48:01,2016-02-12 08:02:41,6,-73.9570770263672,40.766151428222656,-73.96813201904298,40.75156021118164,N,880,1st Avenue,Manhattan,1.8706678671569685,1.1598140776373205,New York
id0462024,1,2016-01-02 18:46:28,2016-01-02 18:56:44,1,-74.00154113769531,40.719486236572266,-73.99262237548828,40.714237213134766,N,616,Broadway,Manhattan,0.9516672744729988,0.5900337101732592,New York
id2347399,2,2016-01-19 21:11:14,2016-01-19 21:33:06,2,-73.8639373779297,40.76999282836913,-73.9752197265625,40.65499877929688,N,1312,Terminal C Departures,Queens,15.857965175055595,9.83193840853447,New York
id0569971,2,2016-03-25 00:57:59,2016-03-25 01:05:35,2,-73.97601318359375,40.789100646972656,-73.98695373535155,40.76268005371094,N,456,West 87th Street,Manhattan,3.0788947260770114,1.9089147301677472,New York
id0174172,1,2016-04-16 00:32:09,2016-04-16 00:51:10,1,-73.99495697021484,40.769081115722656,-73.88953399658203,40.85171127319336,N,1141,12th Avenue,Manhattan,12.772691010147353,7.919068426291359,New York
id3325260,2,2016-01-21 09:34:53,2016-01-21 09:40:23,1,-73.99038696289062,40.76143264770508,-73.9932861328125,40.75545120239258,N,330,9th Avenue,Midtown West,0.7085161561132565,0.439280016790219,New York
id0600042,1,2016-02-12 12:24:22,2016-02-12 12:35:52,1,-73.9890365600586,40.748432159423835,-73.98208618164062,40.766468048095696,N,690,6th Avenue,Manhattan,2.0891982521917933,1.2953029163589118,New York
id2142578,2,2016-05-03 10:31:32,2016-05-03 11:10:46,2,-73.99674987792967,40.73174285888672,-73.98079681396483,40.78246307373047,N,2354,West 9th Street,Manhattan,5.797697479861336,3.5945724375140284,New York
id3237361,2,2016-04-14 11:09:39,2016-04-14 11:24:48,1,-73.98593902587889,40.777587890625,-73.9612808227539,40.81196975708008,N,909,West End Avenue,Manhattan,4.350259988066712,2.6971611926013614,New York
id0056562,2,2016-02-16 08:21:05,2016-02-16 08:32:41,2,-73.98416137695312,40.72172164916992,-74.00948333740233,40.710548400878906,N,696,East Houston Street,Manhattan,2.4694438944422243,1.5310552145541791,New York
id0733801,2,2016-03-20 11:55:43,2016-03-20 11:58:14,1,-73.95977783203125,40.77090835571289,-73.95049285888672,40.78382110595703,N,151,3rd Avenue,Manhattan,1.6348892227874539,1.0136313181282215,New York
id0991801,1,2016-02-17 15:05:14,2016-02-17 15:17:08,1,-73.98126220703125,40.76470184326172,-73.9678955078125,40.75141525268555,N,714,7th Avenue,Manhattan,1.8574813468997953,1.151638435077873,New York
id0114038,1,2016-03-14 15:19:07,2016-03-14 15:43:28,1,-73.97414398193358,40.76067352294922,-73.95984649658203,40.78049087524414,N,1461,East 54th Street,Manhattan,2.5110672199346697,1.5568616763594951,New York
id0553270,1,2016-03-20 01:46:03,2016-03-20 01:55:25,2,-73.96842193603516,40.758953094482415,-73.93950653076173,40.75174331665039,N,562,3rd Avenue,Midtown East,2.564114996218017,1.5897512976551704,New York
id3654838,2,2016-03-20 05:17:46,2016-03-20 05:20:12,1,-73.99588775634764,40.76477813720703,-73.99365997314453,40.75878143310546,N,146,West 48th Street,Midtown West,0.6926992151469614,0.42947351339111606,New York
id0396206,2,2016-06-06 02:09:24,2016-06-06 02:18:18,1,-73.99088287353516,40.75104904174805,-74.01063537597656,40.7173957824707,N,534,West 34th Street,Chelsea,4.095486801406017,2.5392018168717305,New York
id3044431,2,2016-01-15 19:34:02,2016-01-15 19:42:00,1,-74.0101089477539,40.720211029052734,-74.00733947753906,40.7086296081543,N,478,Greenwich Street,Manhattan,1.308779693170102,0.8114434097654631,New York
id1341141,2,2016-01-09 13:41:13,2016-01-09 13:54:17,1,-74.00096893310547,40.757930755615234,-73.9813003540039,40.780799865722656,N,784,11th Avenue,Manhattan,3.0347972048882155,1.8815742670306936,New York
id1652295,2,2016-06-25 18:40:44,2016-06-25 18:47:35,1,-73.96331787109375,40.76689147949219,-73.98294830322266,40.77162170410156,N,411,East 67th Street,Manhattan,1.7347972029763032,1.075574265845308,New York
id2035897,1,2016-06-26 18:37:44,2016-06-26 18:41:12,1,-73.99131011962889,40.73000717163086,-73.98515319824217,40.741893768310554,N,208,East 8th Street,Manhattan,1.4198862308449307,0.8803294631238571,New York
id1609173,1,2016-04-12 01:41:41,2016-04-12 01:54:55,1,-73.98375701904298,40.76606369018555,-73.9244842529297,40.8686408996582,N,794,8th Avenue,Manhattan,12.449016704728962,7.718390356931956,New York
id2525805,1,2016-01-06 10:06:27,2016-01-06 10:25:34,1,-73.98971557617188,40.75609588623047,-73.9607696533203,40.76485061645508,N,1147,8th Avenue,Manhattan,2.6251202237436,1.627574538721032,New York
id0918299,2,2016-02-23 20:10:17,2016-02-23 20:17:13,1,-73.96119689941406,40.76894760131836,-73.94598388671875,40.77885055541992,N,416,3rd Avenue,Manhattan,1.6892687227833258,1.047346608125662,New York
id2808227,2,2016-06-17 19:32:30,2016-06-17 20:04:43,1,-73.79032897949219,40.643451690673835,-73.82878875732422,40.74140167236328,N,1933,Terminal 1 Arrivals,Queens,11.363982934753366,7.045669419547087,New York
id2968790,1,2016-01-11 11:14:09,2016-01-11 11:50:55,3,-73.8746337890625,40.77416610717773,-74.01386260986328,40.714111328125,N,2206,Flushing Bay Promenade,Queens,13.497028492748015,8.36815766550377,New York
id3043841,2,2016-01-04 12:54:45,2016-01-04 12:59:39,5,-73.98845672607422,40.748870849609375,-73.985595703125,40.75790023803711,N,294,Broadway,Manhattan,1.032540791113899,0.6401752904906174,New York
id0056517,2,2016-02-24 17:52:02,2016-02-24 17:55:26,2,-73.96758270263672,40.768821716308594,-73.95889282226561,40.76733016967773,N,204,Madison Avenue,Upper East Side,0.7503730163396273,0.4652312701305689,New York
id3310400,2,2016-06-02 20:51:13,2016-06-02 21:16:13,1,-73.97863006591797,40.76219940185546,-73.97502136230467,40.719459533691406,N,1500,6th Avenue,Manhattan,4.7621768113413925,2.9525496230316635,New York
id1769266,2,2016-05-10 10:44:56,2016-05-10 10:50:33,1,-73.97492218017578,40.74175262451172,-73.9808120727539,40.746055603027344,N,337,1st Avenue,Kips Bay,0.6893062577808785,0.42736987982414465,New York
id1357511,1,2016-01-01 20:47:07,2016-01-01 20:57:07,4,-74.01395416259764,40.71355438232422,-73.99473571777342,40.7503662109375,N,600,West Street,Manhattan,4.401971287287279,2.729222198118113,New York
id0719419,2,2016-06-30 23:01:54,2016-07-01 00:08:02,2,-73.96873474121092,40.76431655883789,-73.83293914794923,40.71663665771485,N,3968,Park Avenue,Manhattan,12.609468548762075,7.817870500232487,New York
